Date,Revenue,COGS,year,month,total_sessions,total_page_views,avg_bounce_rate,total_refund_amount,total_returned_items,avg_rating,total_reviews,new_customers,total_orders,total_payment_value,total_shipping_fee,total_discount_given,total_items_sold,total_stock_on_hand,avg_fill_rate,total_stockout_days,conversion_rate,aov,rev_per_session,discount_ratio,return_rate,stock_efficiency,sessions_x_conv,price_effect
2013-08-18,2385617.18,2947242.18,2013,8,24646.0,120067.0,0.00336,147154.31,37.0,4.136363636363637,44.0,9.0,158,2367267.18,1089.59,18350.0,806,47865,0.9619872570194384,528,0.006410776596607969,15098.842911392407,96.79530877221457,0.007751554262666709,0.04590570719602978,0.016839026428496814,158.0,96.79530877221457
2013-08-19,2870843.18,3669528.41,2013,8,23836.0,127242.0,0.00558,185618.31,59.0,3.935483870967742,31.0,5.0,185,2847593.18,941.43,23250.0,934,47865,0.9619872570194384,528,0.00776136935727471,15518.071243243245,120.44148263131399,0.008164789887577972,0.06316916488222699,0.019513214248406976,185.0,120.44148263131399
2013-08-20,2730112.88,3528369.0,2013,8,23145.0,76874.0,0.00421,211956.06,40.0,4.116279069767442,43.0,10.0,173,2708262.88,1072.21,21850.0,869,47865,0.9619872570194384,528,0.007474616547850508,15780.99930635838,117.95691855692374,0.008067902182376033,0.04602991944764097,0.018155228246108848,173.0,117.95691855692374
2013-08-21,2707776.73,3591906.04,2013,8,22174.0,88785.0,0.00393,120401.83,48.0,3.7916666666666665,48.0,8.0,192,2682726.73,1161.49,25050.0,1012,47865,0.9619872570194384,528,0.008658789573374221,14103.003802083333,122.11494227473618,0.009337514596576148,0.04743083003952569,0.021142797451164735,192.0,122.11494227473617
2013-08-22,3821233.2,5275320.79,2013,8,20674.0,88395.0,0.00368,164796.63,37.0,4.159090909090909,44.0,9.0,250,3783383.2,1366.11,37850.0,1217,47865,0.9619872570194384,528,0.01209248331237303,15284.9328,184.83279481474315,0.010004273423849849,0.030402629416598194,0.025425676381489605,250.0,184.83279481474318
2013-08-23,3454696.96,4693020.59,2013,8,21969.0,73448.0,0.00484,130837.61,33.0,3.9152542372881354,59.0,6.0,239,3426246.96,1574.37,28450.0,1197,47865,0.9619872570194384,528,0.01087896581546725,14454.7989958159,157.2532641449315,0.008303546221898727,0.02756892230576441,0.025007834534628643,239.00000000000003,157.2532641449315
2013-08-24,2837188.07,4087795.83,2013,8,22020.0,117994.0,0.0054,162297.73,51.0,3.803921568627451,51.0,10.0,195,2810238.07,948.16,26950.0,994,47865,0.9619872570194384,528,0.008855585831062671,14549.68241025641,128.84596139872843,0.009589934848473532,0.05130784708249497,0.020766739788989866,195.00000000000003,128.84596139872843
2013-08-25,3018860.44,3945685.24,2013,8,23027.0,124556.0,0.00326,121788.38,49.0,4.238095238095238,42.0,9.0,181,2992410.44,1007.46,26450.0,976,47865,0.9619872570194384,528,0.007860337864246319,16678.786961325968,131.1009006818083,0.008839028111397713,0.050204918032786885,0.020390682126815,180.99999999999997,131.1009006818083
2013-08-26,3465971.03,4845153.03,2013,8,23617.0,78791.0,0.00429,129594.17,41.0,4.1395348837209305,43.0,8.0,216,3435071.03,1027.86,30900.0,1125,47865,0.9619872570194384,528,0.009145954185544312,16046.162175925925,146.75746411483252,0.008995447177114122,0.036444444444444446,0.023503603885929175,216.00000000000003,146.75746411483254
2013-08-27,3008572.56,3950990.04,2013,8,23901.0,99962.0,0.00322,172795.43,60.0,4.027027027027027,37.0,6.0,227,2982072.56,1732.77,26500.0,1035,47865,0.9619872570194384,528,0.00949751056441153,13253.623612334803,125.8764302748839,0.00888643702217628,0.057971014492753624,0.02162331557505484,227.0,125.8764302748839
2013-08-28,3749158.5,4845899.79,2013,8,21366.0,107444.0,0.00472,97357.85,36.0,3.869565217391304,46.0,6.0,267,3715858.5,1480.29,33300.0,1319,47865,0.9619872570194384,528,0.012496489750070205,14041.792134831461,175.47311148553777,0.008961589899077159,0.027293404094010616,0.027556669800480518,267.0,175.47311148553777
2013-08-29,6385124.62,8251851.88,2013,8,23147.0,83676.0,0.00408,81468.95,27.0,3.608695652173913,46.0,8.0,448,6329074.62,2853.76,56050.0,2301,47865,0.9619872570194384,528,0.019354559986175315,14252.5103125,275.8510657968635,0.008855954995834763,0.011734028683181226,0.048072704481353805,448.0,275.85106579686357
2013-08-30,5499141.72,7247803.25,2013,8,26500.0,114458.0,0.00412,106492.99,43.0,3.533333333333333,45.0,2.0,394,5443574.17,2517.04,55567.55,2040,47865,0.9619872570194384,528,0.014867924528301886,13957.212487309644,207.51478188679243,0.010207916391814315,0.02107843137254902,0.04261986837981824,394.0,207.51478188679243
2013-08-31,6810100.27,8325085.12,2013,8,23963.0,80783.0,0.00437,67267.53,25.0,3.909090909090909,33.0,6.0,412,6590021.71,1830.31,220078.56,2215,47865,0.9619872570194384,528,0.01719317280807912,16529.36958737864,284.19230772440847,0.03339572609693269,0.011286681715575621,0.04627598453985167,411.99999999999994,284.1923077244084
2013-09-01,6018993.92,6937336.62,2013,9,17091.0,74574.0,0.00518,100403.46,40.0,4.297872340425532,47.0,8.0,382,5741230.11,2169.83,277763.81,1964,49233,0.9659795876288659,495,0.022350944941782226,15756.528586387434,352.17330290796326,0.04838053947989205,0.020366598778004074,0.03989194239636017,382.0,352.17330290796326
2013-09-02,5386759.65,5986639.99,2013,9,15376.0,50005.0,0.00401,77836.33,27.0,4.0,51.0,3.0,300,5078553.84,1767.63,308205.81,1599,49233,0.9659795876288659,495,0.01951092611862643,17955.8655,350.33556516649327,0.0606877114450361,0.016885553470919325,0.03247821583084517,300.0,350.3355651664932
2013-09-03,4126941.12,3701795.41,2013,9,15581.0,59990.0,0.0041,79590.5,43.0,4.130434782608695,46.0,7.0,168,3714246.91,747.36,412694.21,808,49233,0.9659795876288659,495,0.010782363134586997,24565.125714285714,264.8701058982094,0.11111114042765671,0.053217821782178217,0.01641175634229074,168.0,264.8701058982094
2013-09-04,5401049.96,4808183.3,2013,9,16020.0,55806.0,0.00437,92016.42,40.0,3.6666666666666665,30.0,6.0,196,4860944.9,1065.81,540105.06,964,49233,0.9659795876288659,495,0.01223470661672909,27556.377346938774,337.1441922596754,0.11111112574018274,0.04149377593360996,0.01958036276481222,196.0,337.14419225967544
2013-09-05,3168900.6,2729766.04,2013,9,16582.0,57021.0,0.00488,87061.05,37.0,3.875,48.0,10.0,118,2852010.56,521.94,316890.04,585,49233,0.9659795876288659,495,0.00711615004221445,26855.089830508474,191.1048486310457,0.11111110331933693,0.06324786324786325,0.011882274084455548,118.0,191.1048486310457
2013-09-06,2705040.33,2367475.06,2013,9,16237.0,87609.0,0.00406,122321.62,36.0,3.888888888888889,45.0,10.0,114,2434536.25,603.67,270504.08,567,49233,0.9659795876288659,495,0.00702100141651783,23728.42394736842,166.59729814620928,0.11111113256169425,0.06349206349206349,0.011516665651087684,114.0,166.59729814620928
2013-09-07,2468479.29,2187848.67,2013,9,15613.0,55336.0,0.00413,152773.81,46.0,3.95,40.0,6.0,113,2221631.39,419.92,246847.9,524,49233,0.9659795876288659,495,0.007237558444885672,21844.94946902655,158.10409850765387,0.11111109660725489,0.08778625954198473,0.010643267726931123,113.0,158.10409850765387
2013-09-08,3056823.21,2611808.27,2013,9,16962.0,74004.0,0.00329,84321.95999999999,36.0,4.111111111111111,63.0,9.0,130,2751140.88,709.56,305682.33,664,49233,0.9659795876288659,495,0.007664190543567976,23514.024692307692,180.21596568800848,0.11111111474596679,0.05421686746987952,0.013486888875347837,130.0,180.21596568800848
2013-09-09,3771227.87,3399993.99,2013,9,18127.0,88280.0,0.0048,48444.36,20.0,3.953488372093023,43.0,9.0,144,3394105.06,584.19,377122.81,702,49233,0.9659795876288659,495,0.007943951012302091,26189.082430555558,208.0447878854747,0.11111111864050549,0.02849002849002849,0.014258728901346657,144.0,208.04478788547473
2013-09-10,5357130.97,4737093.81,2013,9,17160.0,72179.0,0.00438,52109.36,21.0,3.96,50.0,8.0,220,4821417.81,1188.67,535713.16,1050,49233,0.9659795876288659,495,0.01282051282051282,24350.59531818182,312.18711946386946,0.11111112562966205,0.02,0.021327158613125344,220.0,312.18711946386946
2013-09-11,4636476.74,4075727.91,2013,9,16910.0,65138.0,0.00501,109258.65,48.0,3.725,40.0,10.0,168,4172828.95,796.26,463647.79,845,49233,0.9659795876288659,495,0.009934949733885276,27598.075833333336,274.1854961561207,0.11111114199876321,0.05680473372781065,0.017163284788658015,168.0,274.1854961561207
2013-09-12,3865949.23,3502787.78,2013,9,15632.0,60436.0,0.00503,84042.83,36.0,4.081632653061225,49.0,9.0,149,3479354.28,647.85,386594.95,698,49233,0.9659795876288659,495,0.009531729785056295,25945.96798657718,247.30995585977482,0.11111111973340065,0.05157593123209169,0.014177482582820465,149.0,247.30995585977482
2013-09-13,3034568.95,2783517.1,2013,9,17916.0,59697.0,0.00367,103443.54000000001,41.0,3.891304347826087,46.0,11.0,125,2731111.98,628.78,303456.97,561,49233,0.9659795876288659,495,0.006977003795490065,24276.551600000003,169.37759265461042,0.11111114162371327,0.07308377896613191,0.011394796173298397,125.00000000000001,169.37759265461042
2013-09-14,3664631.38,3289032.18,2013,9,16694.0,90074.0,0.00564,84654.5,23.0,4.029411764705882,34.0,5.0,155,3298168.27,654.6899999999999,366463.11,780,49233,0.9659795876288659,495,0.009284772972325387,23642.783096774194,219.51787348748053,0.1111111016782658,0.029487179487179487,0.0158430321126074,155.0,219.51787348748056
2013-09-15,3078369.62,2753095.6,2013,9,15207.0,64405.0,0.00553,83342.36,36.0,3.8536585365853657,41.0,5.0,128,2770532.6,740.73,307837.02,631,49233,0.9659795876288659,495,0.008417176300387979,24049.76265625,202.43109226014337,0.11111113437178108,0.05705229793977813,0.012816606747506754,127.99999999999999,202.43109226014334
2013-09-16,3927167.34,3489729.16,2013,9,16977.0,84823.0,0.00353,180136.62,44.0,3.8979591836734695,49.0,9.0,164,3534450.61,531.52,392716.73,878,49233,0.9659795876288659,495,0.009660128409023973,23946.14231707317,231.32280968368968,0.1111111098536471,0.05011389521640091,0.017833566916499097,164.0,231.32280968368966
2013-09-17,5410121.46,4728526.43,2013,9,19210.0,69626.0,0.0057,156130.48,39.0,3.8333333333333335,36.0,9.0,241,4869109.29,1269.55,541012.17,1198,49233,0.9659795876288659,495,0.012545549193128579,22448.636763485476,281.6304768349818,0.11111111658781436,0.0325542570951586,0.024333272398594438,241.0,281.6304768349818
2013-09-18,4460453.69,3992756.75,2013,9,19581.0,80144.0,0.00458,151243.3,46.0,3.8333333333333335,42.0,13.0,186,4014408.37,690.03,446045.32,939,49233,0.9659795876288659,495,0.009499004136663092,23980.933817204303,227.7949895306675,0.11111109754885251,0.04898828541001065,0.01907257327402352,186.0,227.79498953066752
2013-09-19,2995364.48,2599191.98,2013,9,15000.0,73236.0,0.00538,231932.64,56.0,3.8372093023255816,43.0,11.0,140,2695828.04,617.36,299536.44,633,49233,0.9659795876288659,495,0.009333333333333334,21395.46057142857,199.69096533333334,0.1111111078138352,0.08846761453396525,0.01285722990676985,140.0,199.69096533333337
2013-09-20,3316913.08,3045593.87,2013,9,18009.0,64698.0,0.00462,290070.04,75.0,3.911764705882353,34.0,10.0,150,2985221.75,905.31,331691.33,677,49233,0.9659795876288659,495,0.008329168748958855,22112.753866666666,184.18085845965908,0.11111111929959643,0.11078286558345643,0.01375093941055796,150.0,184.18085845965908
2013-09-21,3799564.88,3399323.86,2013,9,16298.0,85777.0,0.00417,298923.57,76.0,3.8333333333333335,36.0,11.0,143,3419608.35,624.06,379956.52999999997,733,49233,0.9659795876288659,495,0.008774082709534912,26570.383776223774,233.13074487667197,0.11111112475789807,0.10368349249658936,0.014888387869924644,143.0,233.13074487667197
2013-09-22,3243304.2,2980813.06,2013,9,17457.0,77141.0,0.00483,148940.99,43.0,4.15,40.0,7.0,137,2918973.76,919.0,324330.44,653,49233,0.9659795876288659,495,0.0078478547287621,23673.753284671533,185.78817666265684,0.11111111872413681,0.06584992343032159,0.013263461499400808,137.0,185.7881766626568
2013-09-23,4426354.9,3977701.82,2013,9,13116.0,70856.0,0.00407,120771.71,37.0,3.769230769230769,39.0,14.0,182,3983719.39,715.22,442635.51,935,49233,0.9659795876288659,495,0.01387618176273254,24320.63131868132,337.4775007624276,0.11111111668937103,0.039572192513368985,0.01899132695549733,182.0,337.47750076242755
2013-09-24,4673257.46,4051335.39,2013,9,18830.0,90846.0,0.00449,87045.58,32.0,3.676470588235294,34.0,13.0,226,4205931.63,1053.45,467325.83,1090,49233,0.9659795876288659,495,0.012002124269782262,20678.130353982302,248.18149017525226,0.11111113330199332,0.029357798165137616,0.02213962179838726,226.0,248.18149017525226
2013-09-25,4851490.55,4336304.71,2013,9,16433.0,72743.0,0.00541,243060.53999999998,44.0,3.787878787878788,33.0,11.0,200,4366341.47,704.25,485149.08,1078,49233,0.9659795876288659,495,0.012170632264346132,24257.45275,295.2285370900018,0.11111111747290806,0.04081632653061224,0.021895882842808686,200.0,295.22853709000185
2013-09-26,4120039.5,3761711.17,2013,9,16255.0,53823.0,0.00555,109730.67,30.0,3.8285714285714287,35.0,11.0,163,3708035.5100000002,661.89,412003.99,813,49233,0.9659795876288659,495,0.0100276837896032,25276.315950920245,253.46290372193172,0.11111112309709245,0.03690036900369004,0.016513314240448478,163.0,253.46290372193172
2013-09-27,4676571.41,4202205.54,2013,9,15631.0,85398.0,0.00532,131163.54,37.0,3.682926829268293,41.0,14.0,217,4208914.27,1075.49,467657.14,1121,49233,0.9659795876288659,495,0.013882669055082848,21551.020322580647,299.1856829377519,0.11111111084712116,0.03300624442462088,0.022769280766965248,217.0,299.18568293775195
2013-09-28,7035889.97,6246182.51,2013,9,19359.0,74052.0,0.00382,30177.39,12.0,3.4482758620689653,29.0,9.0,343,6332300.88,1577.32,703589.09,1841,49233,0.9659795876288659,495,0.01771785732734129,20512.798746355686,363.44284157239525,0.1111111274295608,0.006518196632265073,0.037393618101679765,343.0,363.4428415723953
2013-09-29,5087376.98,4359895.07,2013,9,19815.0,88791.0,0.00538,125408.96,44.0,3.5135135135135136,37.0,12.0,270,4578639.25,1381.07,508737.73,1427,49233,0.9659795876288659,495,0.013626040878122634,18842.136962962966,256.7437284885188,0.11111111887664003,0.030833917309039945,0.028984624134218918,270.0,256.74372848851885
2013-09-30,5768935.23,5117966.77,2013,9,17778.0,90690.0,0.00535,247577.45,51.0,4.025,40.0,15.0,276,5245435.66,1503.61,523499.57,1341,49233,0.9659795876288659,495,0.015524805939925751,20901.939239130435,324.49855045561935,0.0998009705832518,0.03803131991051454,0.027237828285905794,276.0,324.4985504556193
2013-10-01,5389130.81,4591599.54,2013,10,13710.0,52584.0,0.00324,125308.61,23.0,4.1,40.0,6.0,253,4967387.81,1229.4,421743.0,1226,50161,0.9568909282700422,613,0.018453683442742525,21300.912292490117,393.08029248723557,0.08490237044729552,0.018760195758564437,0.02444129901716473,253.00000000000003,393.08029248723557
2013-10-02,5393969.29,4651419.05,2013,10,12941.0,71024.0,0.00539,73207.42,19.0,3.8780487804878048,41.0,14.0,221,5053334.55,1050.71,340634.74,1176,50161,0.9568909282700422,613,0.017077505602349122,24407.100859728507,416.8124016691137,0.06740791384967773,0.016156462585034014,0.02344450868204382,220.99999999999997,416.8124016691136
2013-10-03,2026611.74,1672946.51,2013,10,13080.0,44993.0,0.00499,148450.7,25.0,3.6666666666666665,30.0,8.0,71,2026611.74,298.5,0.0,334,50161,0.9568909282700422,613,0.0054281345565749236,28543.82732394366,154.9397354740061,0.0,0.0748502994011976,0.006658559438607684,71.0,154.9397354740061
2013-10-04,2912944.43,2284930.64,2013,10,15477.0,78604.0,0.00375,163936.26,39.0,4.0,25.0,8.0,99,2912944.43,399.08,0.0,515,50161,0.9568909282700422,613,0.006396588486140725,29423.681111111113,188.21117981520968,0.0,0.07572815533980583,0.01026694045174538,99.0,188.21117981520968
2013-10-05,2463961.82,1952842.64,2013,10,13994.0,68009.0,0.00564,140348.24,38.0,4.177777777777778,45.0,8.0,93,2463961.82,448.46999999999997,0.0,475,50161,0.9568909282700422,613,0.0066457053022724024,26494.213118279567,176.07273259968557,0.0,0.08,0.009469508183648652,93.0,176.07273259968557
2013-10-06,2875234.12,2170808.86,2013,10,14105.0,70993.0,0.00435,146059.37,34.0,4.117647058823529,34.0,9.0,107,2875234.12,409.25,0.0,544,50161,0.9568909282700422,613,0.007585962424672102,26871.34691588785,203.8450280042538,0.0,0.0625,0.010845078846115509,107.0,203.8450280042538
2013-10-07,2084519.3,1674894.34,2013,10,12570.0,45109.0,0.00325,58838.04,30.0,4.121212121212121,33.0,14.0,90,2084519.3,444.96,0.0,438,50161,0.9568909282700422,613,0.007159904534606206,23161.325555555555,165.83287987271282,0.0,0.0684931506849315,0.008731883335659177,90.0,165.83287987271282
2013-10-08,2982770.86,2404722.52,2013,10,13093.0,58429.0,0.00339,80513.63,21.0,4.043478260869565,23.0,9.0,116,2982770.86,398.71999999999997,0.0,589,50161,0.9568909282700422,613,0.008859696020774459,25713.541896551724,227.81416482089665,0.0,0.035653650254668934,0.011742190147724327,115.99999999999999,227.81416482089665
2013-10-09,3524600.98,2822967.5,2013,10,12218.0,50149.0,0.00469,137533.72,39.0,3.638888888888889,36.0,13.0,146,3524600.98,593.03,0.0,741,50161,0.9568909282700422,613,0.011949582583074153,24141.102602739727,288.4760991979047,0.0,0.05263157894736842,0.014772432766491896,146.0,288.4760991979048
2013-10-10,4018321.34,3267316.51,2013,10,13055.0,43148.0,0.00534,116691.25,29.0,3.7941176470588234,34.0,10.0,144,4018321.34,651.63,0.0,677,50161,0.9568909282700422,613,0.011030256606664113,27905.009305555555,307.7994132516277,0.0,0.04283604135893648,0.01349654113753713,144.0,307.79941325162775
2013-10-11,1938342.36,1556262.82,2013,10,13725.0,64212.0,0.00375,121594.55,34.0,3.967741935483871,31.0,11.0,90,1938342.36,552.34,0.0,395,50161,0.9568909282700422,613,0.006557377049180328,21537.137333333336,141.22713005464482,0.0,0.08607594936708861,0.007874643647455194,90.0,141.22713005464482
2013-10-12,3170838.37,2562812.71,2013,10,13023.0,64771.0,0.0055,131346.43,25.0,3.933333333333333,30.0,7.0,115,3170838.37,469.96999999999997,0.0,581,50161,0.9568909282700422,613,0.008830530599708208,27572.50756521739,243.47987176533826,0.0,0.043029259896729774,0.011582703694104982,115.0,243.47987176533823
2013-10-13,3719451.39,2946745.46,2013,10,13045.0,51450.0,0.00425,60362.21,15.0,3.8666666666666667,30.0,11.0,132,3719451.39,413.67,0.0,676,50161,0.9568909282700422,613,0.01011881947106171,28177.66204545455,285.124675354542,0.0,0.022189349112426034,0.013476605330834713,132.0,285.12467535454203
2013-10-14,3097590.81,2398025.79,2013,10,14459.0,50446.0,0.00413,162553.4,50.0,4.181818181818182,33.0,3.0,119,3097590.81,544.63,0.0,617,50161,0.9568909282700422,613,0.008230168061415036,26030.17487394958,214.23271388062798,0.0,0.08103727714748785,0.012300392735392037,119.0,214.232713880628
2013-10-15,4062456.23,3281418.54,2013,10,13895.0,65905.0,0.00361,170967.11,36.0,3.9310344827586206,29.0,12.0,155,4062456.23,792.25,0.0,824,50161,0.9568909282700422,613,0.011155091759625764,26209.395032258064,292.3682065491184,0.0,0.043689320388349516,0.01642710472279261,155.0,292.3682065491184
2013-10-16,4801027.51,3944302.72,2013,10,12929.0,64283.0,0.00423,160999.85,53.0,3.727272727272727,33.0,14.0,190,4801027.51,903.13,0.0,1008,50161,0.9568909282700422,613,0.014695645448217186,25268.56584210526,371.33788460051045,0.0,0.05257936507936508,0.020095293156037558,190.0,371.33788460051045
